Model_ID,Batch_Size,Seq_Length,Offset,D_Model,N_Head,FF_Dim,Num_Layers,Kernel_Size,Model_File,Log_File,Test_Accuracy
12657d22-9eb2-42a2-8b33-beaab7756e28,6,14,1,16,2,16,2,1,model_12657d22-9eb2-42a2-8b33-beaab7756e28.pt,training_log_12657d22-9eb2-42a2-8b33-beaab7756e28.txt,0.7452830188679245
67c9eb7d-9d24-4f97-be0b-f38b070c63f5,6,14,1,16,2,16,2,3,model_67c9eb7d-9d24-4f97-be0b-f38b070c63f5.pt,training_log_67c9eb7d-9d24-4f97-be0b-f38b070c63f5.txt,0.7169811320754716
44c3996a-5f04-4943-bfcc-407c0f9b368e,6,14,1,16,2,16,3,1,model_44c3996a-5f04-4943-bfcc-407c0f9b368e.pt,training_log_44c3996a-5f04-4943-bfcc-407c0f9b368e.txt,0.7641509433962265
8da64ec7-f231-4e48-9eef-f8fa43a5207b,6,14,1,16,2,16,3,3,model_8da64ec7-f231-4e48-9eef-f8fa43a5207b.pt,training_log_8da64ec7-f231-4e48-9eef-f8fa43a5207b.txt,0.7452830188679245
85e189d7-8077-4546-b90e-3e7e1431cb9b,6,14,1,16,2,32,2,1,model_85e189d7-8077-4546-b90e-3e7e1431cb9b.pt,training_log_85e189d7-8077-4546-b90e-3e7e1431cb9b.txt,0.7264150943396226
52374577-007a-4919-839f-86bc3bbdb8e9,6,14,1,16,2,32,2,3,model_52374577-007a-4919-839f-86bc3bbdb8e9.pt,training_log_52374577-007a-4919-839f-86bc3bbdb8e9.txt,0.7641509433962265
f560b4c6-e0ce-4f54-bdbf-56fa060e3c21,6,14,1,16,2,32,3,1,model_f560b4c6-e0ce-4f54-bdbf-56fa060e3c21.pt,training_log_f560b4c6-e0ce-4f54-bdbf-56fa060e3c21.txt,0.7452830188679245
8e6117ad-9b2d-49c1-82bd-a0751e3e7f66,6,14,1,16,2,32,3,3,model_8e6117ad-9b2d-49c1-82bd-a0751e3e7f66.pt,training_log_8e6117ad-9b2d-49c1-82bd-a0751e3e7f66.txt,0.7641509433962265
727c616a-11e6-46fb-86a0-25ba6f82210f,6,14,1,16,4,16,2,1,model_727c616a-11e6-46fb-86a0-25ba6f82210f.pt,training_log_727c616a-11e6-46fb-86a0-25ba6f82210f.txt,0.7547169811320755
d7db06a4-b0ff-40d6-b013-5807acc4bd05,6,14,1,16,4,16,2,3,model_d7db06a4-b0ff-40d6-b013-5807acc4bd05.pt,training_log_d7db06a4-b0ff-40d6-b013-5807acc4bd05.txt,0.7735849056603774
fae36bdb-2cc5-493f-9d06-bd8694392116,6,14,1,16,4,16,3,1,model_fae36bdb-2cc5-493f-9d06-bd8694392116.pt,training_log_fae36bdb-2cc5-493f-9d06-bd8694392116.txt,0.7830188679245284
5e0097af-2d7d-4a65-b464-955cc6f5e67a,6,14,1,16,4,16,3,3,model_5e0097af-2d7d-4a65-b464-955cc6f5e67a.pt,training_log_5e0097af-2d7d-4a65-b464-955cc6f5e67a.txt,0.7169811320754716
a0649ae7-3131-4c65-ac6b-64c56b87290f,6,14,1,16,4,32,2,1,model_a0649ae7-3131-4c65-ac6b-64c56b87290f.pt,training_log_a0649ae7-3131-4c65-ac6b-64c56b87290f.txt,0.7547169811320755
92b44056-859a-4145-9db1-4260e1f9576b,6,14,1,16,4,32,2,3,model_92b44056-859a-4145-9db1-4260e1f9576b.pt,training_log_92b44056-859a-4145-9db1-4260e1f9576b.txt,0.7641509433962265
34cce72d-305d-4844-8ec0-cd2c0a283fdd,6,14,1,16,4,32,3,1,model_34cce72d-305d-4844-8ec0-cd2c0a283fdd.pt,training_log_34cce72d-305d-4844-8ec0-cd2c0a283fdd.txt,0.7358490566037735
c05c419f-ed8a-4fe0-aaa0-1ee039bd7896,6,14,1,16,4,32,3,3,model_c05c419f-ed8a-4fe0-aaa0-1ee039bd7896.pt,training_log_c05c419f-ed8a-4fe0-aaa0-1ee039bd7896.txt,0.7830188679245284
a786d955-77ec-4522-8eb5-631efdcbdc7b,6,14,1,32,2,32,2,1,model_a786d955-77ec-4522-8eb5-631efdcbdc7b.pt,training_log_a786d955-77ec-4522-8eb5-631efdcbdc7b.txt,0.7641509433962265
726b848a-33ee-416c-91ce-a7245c643cde,6,14,1,32,2,32,2,3,model_726b848a-33ee-416c-91ce-a7245c643cde.pt,training_log_726b848a-33ee-416c-91ce-a7245c643cde.txt,0.6698113207547169
6bc373da-79e4-4766-abac-a8cef0043ffc,6,14,1,32,2,32,3,1,model_6bc373da-79e4-4766-abac-a8cef0043ffc.pt,training_log_6bc373da-79e4-4766-abac-a8cef0043ffc.txt,0.7830188679245284
0c43e088-fa85-4e82-a9c3-9a39c7ce0f65,6,14,1,32,2,32,3,3,model_0c43e088-fa85-4e82-a9c3-9a39c7ce0f65.pt,training_log_0c43e088-fa85-4e82-a9c3-9a39c7ce0f65.txt,0.7547169811320755
30e7def9-c427-4b4e-90ad-bddf4f4057f8,6,14,1,32,4,32,2,1,model_30e7def9-c427-4b4e-90ad-bddf4f4057f8.pt,training_log_30e7def9-c427-4b4e-90ad-bddf4f4057f8.txt,0.6886792452830188
d2033b64-ee29-42a6-b030-4c2ebf552c2a,6,14,1,32,4,32,2,3,model_d2033b64-ee29-42a6-b030-4c2ebf552c2a.pt,training_log_d2033b64-ee29-42a6-b030-4c2ebf552c2a.txt,0.7452830188679245
69ed6a5b-18d3-4e42-829e-3989026d6bbf,6,14,1,32,4,32,3,1,model_69ed6a5b-18d3-4e42-829e-3989026d6bbf.pt,training_log_69ed6a5b-18d3-4e42-829e-3989026d6bbf.txt,0.6415094339622641
a650cb80-f354-4b0e-baed-d931bf751fc2,6,14,1,32,4,32,3,3,model_a650cb80-f354-4b0e-baed-d931bf751fc2.pt,training_log_a650cb80-f354-4b0e-baed-d931bf751fc2.txt,0.7264150943396226
72374efb-c2e5-45f9-a328-4aeeaa8f6f10,6,14,2,16,2,16,2,1,model_72374efb-c2e5-45f9-a328-4aeeaa8f6f10.pt,training_log_72374efb-c2e5-45f9-a328-4aeeaa8f6f10.txt,0.6132075471698113
d0409b9e-4f4f-42ff-8215-cd63239f8d96,6,14,2,16,2,16,2,3,model_d0409b9e-4f4f-42ff-8215-cd63239f8d96.pt,training_log_d0409b9e-4f4f-42ff-8215-cd63239f8d96.txt,0.7075471698113207
119d9d86-9ce5-4bc6-9789-e9968efc747d,6,14,2,16,2,16,3,1,model_119d9d86-9ce5-4bc6-9789-e9968efc747d.pt,training_log_119d9d86-9ce5-4bc6-9789-e9968efc747d.txt,0.7452830188679245
0e205aed-3ac3-4469-a583-b762e232ed2b,6,14,2,16,2,16,3,3,model_0e205aed-3ac3-4469-a583-b762e232ed2b.pt,training_log_0e205aed-3ac3-4469-a583-b762e232ed2b.txt,0.7358490566037735
e4d792aa-bd37-4e5c-bd19-150665c0323f,6,14,2,16,2,32,2,1,model_e4d792aa-bd37-4e5c-bd19-150665c0323f.pt,training_log_e4d792aa-bd37-4e5c-bd19-150665c0323f.txt,0.7735849056603774
99a42dab-0de2-49c3-97c4-1fc55aaf15b8,6,14,2,16,2,32,2,3,model_99a42dab-0de2-49c3-97c4-1fc55aaf15b8.pt,training_log_99a42dab-0de2-49c3-97c4-1fc55aaf15b8.txt,0.7264150943396226
82b0334f-b815-42c0-bbfd-9e5b3b401d57,6,14,2,16,2,32,3,1,model_82b0334f-b815-42c0-bbfd-9e5b3b401d57.pt,training_log_82b0334f-b815-42c0-bbfd-9e5b3b401d57.txt,0.6698113207547169
4476eb1c-9c4c-4f58-b89d-cdfb36ad0e2d,6,14,2,16,2,32,3,3,model_4476eb1c-9c4c-4f58-b89d-cdfb36ad0e2d.pt,training_log_4476eb1c-9c4c-4f58-b89d-cdfb36ad0e2d.txt,0.7641509433962265
29f302ff-e534-4e13-8fd4-9206e8544b0f,6,14,2,16,4,16,2,1,model_29f302ff-e534-4e13-8fd4-9206e8544b0f.pt,training_log_29f302ff-e534-4e13-8fd4-9206e8544b0f.txt,0.7358490566037735
6c258b46-21b6-4cc6-a0ec-eb3d9adc0feb,6,14,2,16,4,16,2,3,model_6c258b46-21b6-4cc6-a0ec-eb3d9adc0feb.pt,training_log_6c258b46-21b6-4cc6-a0ec-eb3d9adc0feb.txt,0.7452830188679245
d7aec61a-523c-4171-8d9d-5f6bfff7c50f,6,14,2,16,4,16,3,1,model_d7aec61a-523c-4171-8d9d-5f6bfff7c50f.pt,training_log_d7aec61a-523c-4171-8d9d-5f6bfff7c50f.txt,0.7547169811320755
6e105d89-ba0c-4e7f-a68e-85268305a1be,6,14,2,16,4,16,3,3,model_6e105d89-ba0c-4e7f-a68e-85268305a1be.pt,training_log_6e105d89-ba0c-4e7f-a68e-85268305a1be.txt,0.7264150943396226
39c4cf7c-2b29-448f-9a36-a4c3e40f9f51,6,14,2,16,4,32,2,1,model_39c4cf7c-2b29-448f-9a36-a4c3e40f9f51.pt,training_log_39c4cf7c-2b29-448f-9a36-a4c3e40f9f51.txt,0.7641509433962265
e9463506-ea9f-4f77-8671-2c3daaae5da7,6,14,2,16,4,32,2,3,model_e9463506-ea9f-4f77-8671-2c3daaae5da7.pt,training_log_e9463506-ea9f-4f77-8671-2c3daaae5da7.txt,0.7735849056603774
1dfc3936-2799-412b-92f8-d47c013c9c93,6,14,2,16,4,32,3,1,model_1dfc3936-2799-412b-92f8-d47c013c9c93.pt,training_log_1dfc3936-2799-412b-92f8-d47c013c9c93.txt,0.7358490566037735
0cef76fc-3306-4eb5-b817-5390c37db9eb,6,14,2,16,4,32,3,3,model_0cef76fc-3306-4eb5-b817-5390c37db9eb.pt,training_log_0cef76fc-3306-4eb5-b817-5390c37db9eb.txt,0.7358490566037735
86cb1a9f-4d01-4a4e-9dc9-72346958bc32,6,14,2,32,2,32,2,1,model_86cb1a9f-4d01-4a4e-9dc9-72346958bc32.pt,training_log_86cb1a9f-4d01-4a4e-9dc9-72346958bc32.txt,0.7452830188679245
0c8b5225-0837-4f19-8c06-c1dd73e3e975,6,14,2,32,2,32,2,3,model_0c8b5225-0837-4f19-8c06-c1dd73e3e975.pt,training_log_0c8b5225-0837-4f19-8c06-c1dd73e3e975.txt,0.7641509433962265
0ec39e14-9361-4f57-a9de-adb41f8766be,6,14,2,32,2,32,3,1,model_0ec39e14-9361-4f57-a9de-adb41f8766be.pt,training_log_0ec39e14-9361-4f57-a9de-adb41f8766be.txt,0.6698113207547169
fe371472-a65c-412d-9dd4-e3be0d5d4b17,6,14,2,32,2,32,3,3,model_fe371472-a65c-412d-9dd4-e3be0d5d4b17.pt,training_log_fe371472-a65c-412d-9dd4-e3be0d5d4b17.txt,0.6981132075471698
c3588481-4d0b-46a3-aa68-3840af0de734,6,14,2,32,4,32,2,1,model_c3588481-4d0b-46a3-aa68-3840af0de734.pt,training_log_c3588481-4d0b-46a3-aa68-3840af0de734.txt,0.7358490566037735
52672e5e-09d0-4f9d-a3dd-c70143ed5049,6,14,2,32,4,32,2,3,model_52672e5e-09d0-4f9d-a3dd-c70143ed5049.pt,training_log_52672e5e-09d0-4f9d-a3dd-c70143ed5049.txt,0.7547169811320755
eb522ad4-48f2-4d5a-b63a-5282abe32905,6,14,2,32,4,32,3,1,model_eb522ad4-48f2-4d5a-b63a-5282abe32905.pt,training_log_eb522ad4-48f2-4d5a-b63a-5282abe32905.txt,0.7169811320754716
4d3fb1cd-5ec0-4efa-9ae6-ecddd8adb31f,6,14,2,32,4,32,3,3,model_4d3fb1cd-5ec0-4efa-9ae6-ecddd8adb31f.pt,training_log_4d3fb1cd-5ec0-4efa-9ae6-ecddd8adb31f.txt,0.7452830188679245
70d09f3f-1d5f-46b1-ae9a-2fa39b3f3bdb,8,14,1,16,2,16,2,1,model_70d09f3f-1d5f-46b1-ae9a-2fa39b3f3bdb.pt,training_log_70d09f3f-1d5f-46b1-ae9a-2fa39b3f3bdb.txt,0.7358490566037735
4fa8edd8-b613-4044-aab1-5de8fcb3d1f3,8,14,1,16,2,16,2,3,model_4fa8edd8-b613-4044-aab1-5de8fcb3d1f3.pt,training_log_4fa8edd8-b613-4044-aab1-5de8fcb3d1f3.txt,0.7547169811320755
fd364bb8-a7f2-43bd-803c-120b9ae39e0a,8,14,1,16,2,16,3,1,model_fd364bb8-a7f2-43bd-803c-120b9ae39e0a.pt,training_log_fd364bb8-a7f2-43bd-803c-120b9ae39e0a.txt,0.7169811320754716
49ea9321-9fad-4230-8c66-af34d52a1af3,8,14,1,16,2,16,3,3,model_49ea9321-9fad-4230-8c66-af34d52a1af3.pt,training_log_49ea9321-9fad-4230-8c66-af34d52a1af3.txt,0.7358490566037735
e4a8f7bd-9dff-4671-9686-52872e354505,8,14,1,16,2,32,2,1,model_e4a8f7bd-9dff-4671-9686-52872e354505.pt,training_log_e4a8f7bd-9dff-4671-9686-52872e354505.txt,0.7169811320754716
b5ce69cf-4ff0-43fc-9b94-610922947318,8,14,1,16,2,32,2,3,model_b5ce69cf-4ff0-43fc-9b94-610922947318.pt,training_log_b5ce69cf-4ff0-43fc-9b94-610922947318.txt,0.7358490566037735
ff766548-ed48-46c0-bc89-8427fd5474b5,8,14,1,16,2,32,3,1,model_ff766548-ed48-46c0-bc89-8427fd5474b5.pt,training_log_ff766548-ed48-46c0-bc89-8427fd5474b5.txt,0.7264150943396226
1ed032d7-0d14-4af3-a8be-f6d529d45d19,8,14,1,16,2,32,3,3,model_1ed032d7-0d14-4af3-a8be-f6d529d45d19.pt,training_log_1ed032d7-0d14-4af3-a8be-f6d529d45d19.txt,0.7547169811320755
c22d9ac3-65fb-45f8-9174-7e7b95e8d6a1,8,14,1,16,4,16,2,1,model_c22d9ac3-65fb-45f8-9174-7e7b95e8d6a1.pt,training_log_c22d9ac3-65fb-45f8-9174-7e7b95e8d6a1.txt,0.7547169811320755
1ca74a8b-d46f-427b-a3fd-7af035d796fa,8,14,1,16,4,16,2,3,model_1ca74a8b-d46f-427b-a3fd-7af035d796fa.pt,training_log_1ca74a8b-d46f-427b-a3fd-7af035d796fa.txt,0.7452830188679245
7bf8948a-23d6-4e26-a80c-9c77d7fc0cc3,8,14,1,16,4,16,3,1,model_7bf8948a-23d6-4e26-a80c-9c77d7fc0cc3.pt,training_log_7bf8948a-23d6-4e26-a80c-9c77d7fc0cc3.txt,0.7547169811320755
1505c4a8-1074-4292-830e-1f28e87872b0,8,14,1,16,4,16,3,3,model_1505c4a8-1074-4292-830e-1f28e87872b0.pt,training_log_1505c4a8-1074-4292-830e-1f28e87872b0.txt,0.7830188679245284
a495d027-6156-4c8e-b8f3-7fdc6c9ff96a,8,14,1,16,4,32,2,1,model_a495d027-6156-4c8e-b8f3-7fdc6c9ff96a.pt,training_log_a495d027-6156-4c8e-b8f3-7fdc6c9ff96a.txt,0.7452830188679245
9fc1954e-c428-44ff-88ef-64cf3552557a,8,14,1,16,4,32,2,3,model_9fc1954e-c428-44ff-88ef-64cf3552557a.pt,training_log_9fc1954e-c428-44ff-88ef-64cf3552557a.txt,0.7358490566037735
917ea8c4-4610-4915-939a-37f1f2258411,8,14,1,16,4,32,3,1,model_917ea8c4-4610-4915-939a-37f1f2258411.pt,training_log_917ea8c4-4610-4915-939a-37f1f2258411.txt,0.6792452830188679
3640cbb8-3599-4948-9c09-f58fd43d334b,8,14,1,16,4,32,3,3,model_3640cbb8-3599-4948-9c09-f58fd43d334b.pt,training_log_3640cbb8-3599-4948-9c09-f58fd43d334b.txt,0.7264150943396226
08b3377e-7f39-444f-93e5-df83206b5746,8,14,1,32,2,32,2,1,model_08b3377e-7f39-444f-93e5-df83206b5746.pt,training_log_08b3377e-7f39-444f-93e5-df83206b5746.txt,0.7641509433962265
2d72aed7-f301-4df8-901b-cd69956db4f7,8,14,1,32,2,32,2,3,model_2d72aed7-f301-4df8-901b-cd69956db4f7.pt,training_log_2d72aed7-f301-4df8-901b-cd69956db4f7.txt,0.7641509433962265
707cfff1-d590-4e8d-9997-a1b96a72ea84,8,14,1,32,2,32,3,1,model_707cfff1-d590-4e8d-9997-a1b96a72ea84.pt,training_log_707cfff1-d590-4e8d-9997-a1b96a72ea84.txt,0.7358490566037735
473ab1de-99cf-467b-939b-26396f0b6478,8,14,1,32,2,32,3,3,model_473ab1de-99cf-467b-939b-26396f0b6478.pt,training_log_473ab1de-99cf-467b-939b-26396f0b6478.txt,0.7641509433962265
8e06af5d-7951-4ca5-ad66-25bf39c46ab1,8,14,1,32,4,32,2,1,model_8e06af5d-7951-4ca5-ad66-25bf39c46ab1.pt,training_log_8e06af5d-7951-4ca5-ad66-25bf39c46ab1.txt,0.660377358490566
6eaa44ad-dda9-4d52-a137-32bb1a1cc565,8,14,1,32,4,32,2,3,model_6eaa44ad-dda9-4d52-a137-32bb1a1cc565.pt,training_log_6eaa44ad-dda9-4d52-a137-32bb1a1cc565.txt,0.7452830188679245
c8235652-9a77-499b-bd60-2a0f0b96c036,8,14,1,32,4,32,3,1,model_c8235652-9a77-499b-bd60-2a0f0b96c036.pt,training_log_c8235652-9a77-499b-bd60-2a0f0b96c036.txt,0.6981132075471698
183db121-0269-4580-b9ff-19be42301818,8,14,1,32,4,32,3,3,model_183db121-0269-4580-b9ff-19be42301818.pt,training_log_183db121-0269-4580-b9ff-19be42301818.txt,0.7547169811320755
890ca2fb-1acf-4c93-8123-63c5c36d9b99,8,14,2,16,2,16,2,1,model_890ca2fb-1acf-4c93-8123-63c5c36d9b99.pt,training_log_890ca2fb-1acf-4c93-8123-63c5c36d9b99.txt,0.7452830188679245
7037dbaf-0947-42ee-90dd-07ecbadf3924,8,14,2,16,2,16,2,3,model_7037dbaf-0947-42ee-90dd-07ecbadf3924.pt,training_log_7037dbaf-0947-42ee-90dd-07ecbadf3924.txt,0.7358490566037735
08124683-5511-48cb-99ae-8144f7bb7ebd,8,14,2,16,2,16,3,1,model_08124683-5511-48cb-99ae-8144f7bb7ebd.pt,training_log_08124683-5511-48cb-99ae-8144f7bb7ebd.txt,0.7358490566037735
024dee2f-0d10-41c9-8c6d-4c614ea0f745,8,14,2,16,2,16,3,3,model_024dee2f-0d10-41c9-8c6d-4c614ea0f745.pt,training_log_024dee2f-0d10-41c9-8c6d-4c614ea0f745.txt,0.7075471698113207
d6d5634b-8344-472f-a087-0c148bce4285,8,14,2,16,2,32,2,1,model_d6d5634b-8344-472f-a087-0c148bce4285.pt,training_log_d6d5634b-8344-472f-a087-0c148bce4285.txt,0.7169811320754716
69b6cf5d-e2bc-4a09-966b-4bc836e5a198,8,14,2,16,2,32,2,3,model_69b6cf5d-e2bc-4a09-966b-4bc836e5a198.pt,training_log_69b6cf5d-e2bc-4a09-966b-4bc836e5a198.txt,0.7547169811320755
70da6c27-2096-4292-9f71-4ef5392b2951,8,14,2,16,2,32,3,1,model_70da6c27-2096-4292-9f71-4ef5392b2951.pt,training_log_70da6c27-2096-4292-9f71-4ef5392b2951.txt,0.5943396226415094
6051b9f8-398e-4bb7-b281-a107ef7c9bea,8,14,2,16,2,32,3,3,model_6051b9f8-398e-4bb7-b281-a107ef7c9bea.pt,training_log_6051b9f8-398e-4bb7-b281-a107ef7c9bea.txt,0.7264150943396226
3089d5f7-9aeb-4908-bfa7-c2cc5f773518,8,14,2,16,4,16,2,1,model_3089d5f7-9aeb-4908-bfa7-c2cc5f773518.pt,training_log_3089d5f7-9aeb-4908-bfa7-c2cc5f773518.txt,0.7735849056603774
ebd499c0-53be-4d68-bfd9-603a4a6efead,8,14,2,16,4,16,2,3,model_ebd499c0-53be-4d68-bfd9-603a4a6efead.pt,training_log_ebd499c0-53be-4d68-bfd9-603a4a6efead.txt,0.7547169811320755
f11cd8d5-0931-426f-9689-3921c956d90d,8,14,2,16,4,16,3,1,model_f11cd8d5-0931-426f-9689-3921c956d90d.pt,training_log_f11cd8d5-0931-426f-9689-3921c956d90d.txt,0.7169811320754716
cdeb677e-fe9b-48f5-a592-1ea768249648,8,14,2,16,4,16,3,3,model_cdeb677e-fe9b-48f5-a592-1ea768249648.pt,training_log_cdeb677e-fe9b-48f5-a592-1ea768249648.txt,0.7358490566037735
5438373e-777a-4ea4-9aa5-9130aef71ed4,8,14,2,16,4,32,2,1,model_5438373e-777a-4ea4-9aa5-9130aef71ed4.pt,training_log_5438373e-777a-4ea4-9aa5-9130aef71ed4.txt,0.7169811320754716
b31d542f-7198-439c-8abe-30d6e1c5cadc,8,14,2,16,4,32,2,3,model_b31d542f-7198-439c-8abe-30d6e1c5cadc.pt,training_log_b31d542f-7198-439c-8abe-30d6e1c5cadc.txt,0.7547169811320755
fdc95554-ceb3-4772-a1a9-deaf2b632e41,8,14,2,16,4,32,3,1,model_fdc95554-ceb3-4772-a1a9-deaf2b632e41.pt,training_log_fdc95554-ceb3-4772-a1a9-deaf2b632e41.txt,0.7452830188679245
d06b322b-b806-4b07-9546-e019ff5d2bc4,8,14,2,16,4,32,3,3,model_d06b322b-b806-4b07-9546-e019ff5d2bc4.pt,training_log_d06b322b-b806-4b07-9546-e019ff5d2bc4.txt,0.7547169811320755
d140c4c9-e5f4-425b-82a8-d26f4d1321e7,8,14,2,32,2,32,2,1,model_d140c4c9-e5f4-425b-82a8-d26f4d1321e7.pt,training_log_d140c4c9-e5f4-425b-82a8-d26f4d1321e7.txt,0.7358490566037735
3bd206f2-7778-45c7-b1ea-f7190042deaa,8,14,2,32,2,32,2,3,model_3bd206f2-7778-45c7-b1ea-f7190042deaa.pt,training_log_3bd206f2-7778-45c7-b1ea-f7190042deaa.txt,0.7452830188679245
5e2865e4-2816-45b2-b55b-def0cfc1f471,8,14,2,32,2,32,3,1,model_5e2865e4-2816-45b2-b55b-def0cfc1f471.pt,training_log_5e2865e4-2816-45b2-b55b-def0cfc1f471.txt,0.7547169811320755
25a3150e-4527-4910-b767-13a3a8658ad3,8,14,2,32,2,32,3,3,model_25a3150e-4527-4910-b767-13a3a8658ad3.pt,training_log_25a3150e-4527-4910-b767-13a3a8658ad3.txt,0.7075471698113207
bfac28ce-d7d8-43d7-b29d-ece69199ba3b,8,14,2,32,4,32,2,1,model_bfac28ce-d7d8-43d7-b29d-ece69199ba3b.pt,training_log_bfac28ce-d7d8-43d7-b29d-ece69199ba3b.txt,0.7735849056603774
d65e9f09-2652-4330-a160-1a6375b8131f,8,14,2,32,4,32,2,3,model_d65e9f09-2652-4330-a160-1a6375b8131f.pt,training_log_d65e9f09-2652-4330-a160-1a6375b8131f.txt,0.7075471698113207
99aa3cb2-2791-47ba-a51c-ef310e1bea89,8,14,2,32,4,32,3,1,model_99aa3cb2-2791-47ba-a51c-ef310e1bea89.pt,training_log_99aa3cb2-2791-47ba-a51c-ef310e1bea89.txt,0.7358490566037735
c2ae19b5-f8e4-4b00-87e9-3661e193d55d,8,14,2,32,4,32,3,3,model_c2ae19b5-f8e4-4b00-87e9-3661e193d55d.pt,training_log_c2ae19b5-f8e4-4b00-87e9-3661e193d55d.txt,0.7075471698113207
